place_id,category,subcategory,segment,keyword,name,address,route_day,phone,hours
1841627583,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),강서구 찌개 배달 맛집,중랑등갈비 발산점,서울 강서구 공항대로 291 1층 112,2,507-1498-1563,"영업 중 다음 날 00:10에 라스트오더 다음 날 0시 10분에 라스트오더 펼쳐보기 전화번호 0507-1498-1563 안내 복사 홈페이지 https://www.instagram.com/jungrangribs_balsan 편의 단체 이용 가능, 포장, 배달, 예약, 무"
1924184639,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),강서구 찌개 배달 맛집,"저집 등촌점찌개,전골",서울 강서구 공항대로51길 17-10 1층 저집,2,507-1382-8039,"영업 중 20:00에 라스트오더 20시 0분에 라스트오더 펼쳐보기 전화번호 0507-1382-8039 안내 복사 홈페이지 https://yeomat.com/surl/P/11 인스타그램 편의 포장, 단체 이용 가능, 무선 인터넷, 대기공간, 배달 정보 더보기 AI 브리핑"
1025456619,한식,찌개,7. 한식 (일반 찌개・탕 전문점),강서구 찌개 배달 맛집,"장독대김치찌개 마곡발산역점찌개,전골",서울 강서구 강서로 385 우성에스비타워 1층 117호,2,02-2668-7940,"24시간 영업 펼쳐보기 전화번호 02-2668-7940복사 편의 단체 이용 가능, 포장, 배달, 예약, 남/녀 화장실 구분, 주차 정보 더보기 AI 브리핑 실험 단계로 정확하지 않을 수 있어요. 안내 리뷰를 기반으로 주요 특징을 정리하면 다음과 같습니다. 장독대김치찌개"
1229696372,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),양천구 찌개 배달 맛집,오목교곱창 목동본점,서울 양천구 목동동로 226-13 1층 오목교곱창,2,507-1330-5399,"영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기 전화번호 0507-1330-5399 안내 복사 홈페이지 https://catchtable.co.kr/omokgyo_official 인스타그램 TV방송정보 생방송투데이 3354회, 23.08.09. 202"
1329934860,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),양천구 찌개 배달 맛집,서울꽃삼 신정네거리직영점,서울 양천구 중앙로36길 15 목동힐스테이트아파트 상가 2동 102호,2,02-2646-3615,변동사항 안내🔥 3일 전 주소 서울 양천구 중앙로36길 15 목동힐스테이트아파트 상가 2동 102호 2신정네거리역 3번 출구에서 273m 미터 찾아가는길 신정네거리 먹자골목 초입 시장지나서 공원끼고 골목길로 내려오시면 목동힐스테이트 아파트상가 있습니다. 세븐일레븐 옆에
1136333046,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),양천구 찌개 배달 맛집,김치꽃삼 신월본점,서울 양천구 신월로13길 5 1층,2,507-1428-2156,"영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기 전화번호 0507-1428-2156 안내 복사 홈페이지 https://www.instagram.com/kimchi_kkotsam 편의 단체 이용 가능, 대기공간, 무선 인터넷, 예약, 유아의자, 포장, "
1062949063,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),양천구 찌개 배달 맛집,이린찌개,서울 양천구 은행정로4길 13 1층,2,070-4833-8842,"오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기 휴무일 05/24 부처님 오신 날, 05/25 대체공휴일(부처님오신날) 안내 전화번호 070-4833-8842복사 편의 무선 인터넷, 단체 이용 가능, 포장, 배달, 대기공간, 간편결제, 주차 정보 더보기 AI 브"
1120021262,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),양천구 찌개 배달 맛집,서울꽃삼 신월직영점,서울 양천구 곰달래로 20 1층,2,02-2606-2153,"영업 중 23:30에 영업 종료 23시 30분에 영업 종료 펼쳐보기 휴무일 05/11, 05/18, 05/26 안내 전화번호 02-2606-2153복사 홈페이지 http://pf.kakao.com/_ryGxan 인스타그램 편의 단체 이용 가능, 무선 인터넷, 남/녀 화"
1928906677,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),양천구 찌개 배달 맛집,영중미나리보쌈 오목교점,서울 양천구 오목로 333 1층 영중미나리보쌈 오목교점,2,507-1313-2649,영업 중 23:30에 영업 종료 23시 30분에 영업 종료 펼쳐보기 전화번호 0507-1313-2649 안내 복사 홈페이지 https://www.instagram.com/yeongjungminari_omk?igsh=M3Bra3dzYjJnamYw&utm_source=qr
1998666930,한식,찌개,7. 한식 (일반 찌개・탕 전문점),종로구 찌개 배달 맛집,다발김치찌개 대학로점,서울 종로구 성균관로 8 2층,5,507-1339-0190,"영업 중 21:00에 영업 종료 21시 0분에 영업 종료 펼쳐보기 전화번호 0507-1339-0190 안내 복사 홈페이지 https://smartstore.naver.com/freshdabal 인스타그램블로그 편의 예약, 무선 인터넷, 포장, 남/녀 화장실 구분, 배달"
1374598059,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),종로구 찌개 배달 맛집,잭아저씨족발보쌈 종로본점,서울 종로구 우정국로2길 34 1층 잭아저씨족발보쌈,5,507-1375-9758,"영업 중 22:30에 영업 종료 22시 30분에 영업 종료 펼쳐보기 전화번호 0507-1375-9758 안내 복사 홈페이지 https://blog.naver.com/mr_jack-jogbalbossam 인스타그램홈페이지 편의 단체 이용 가능, 포장, 배달, 예약, 무선"
1010064951,한식,찌개,7. 한식 (일반 찌개・탕 전문점),종로구 찌개 배달 맛집,준호네부대찌개 성대점,서울 종로구 성균관로5길 9 준호네부대찌개,5,02-743-9997,"영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기 전화번호 02-743-9997복사 편의 단체 이용 가능, 예약, 포장, 무선 인터넷, 배달 정보 더보기 AI 브리핑 실험 단계로 정확하지 않을 수 있어요. 안내 사용자 리뷰를 바탕으로 매력 포인트를 요약"
37441429,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),종로구 찌개 배달 맛집,여진곱,서울 종로구 삼일대로 430 1층,5,02-762-5157,"영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기 전화번호 02-762-5157복사 TV방송정보 생방송투데이 3071회, 22.06.15. 2022년 6월 15일  모둠곱창구이 편의 단체 이용 가능, 포장, 예약, 남/녀 화장실 구분, 배달, 무선 인터"
13156433,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),종로구 찌개 배달 맛집,효자왕족발,서울 종로구 자하문로 31-2,5,507-1443-7602,"영업 중 21:30에 영업 종료 21시 30분에 영업 종료 펼쳐보기 전화번호 0507-1443-7602 안내 복사 홈페이지 https://www.instagram.com/seochonhotpot 편의 예약, 단체 이용 가능, 포장, 배달, 무선 인터넷, 남/녀 화장실 "
11569656,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),종로구 찌개 배달 맛집,삼청동 온마을 두부두부요리,서울 종로구 삼청로 127 온마을,5,02-738-4231,"영업 중 20:30에 라스트오더 20시 30분에 라스트오더 펼쳐보기 전화번호 02-738-4231복사 TV방송정보 식신로드1 174회, 14.03.22. 2014년 3월 22일  서리태모두부/두부젓국 편의 예약, 단체 이용 가능, 포장, 배달, 유아의자, 남/녀 화장실"
1478961865,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),중구 찌개 배달 맛집,"초나정갈비 대흥점육류,고기요리",,5,507-1460-3406,"영업 중 다음 날 01:00에 영업 종료 다음 날 1시 0분에 영업 종료 펼쳐보기 전화번호 0507-1460-3406 안내 복사 편의 단체 이용 가능, 포장, 배달, 방문접수/출장, 예약, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 주차 정보 더보기 메뉴12 메뉴판"
37927805,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),중구 찌개 배달 맛집,나무오향족발,,5,507-1405-1044,"영업 중 23:10에 라스트오더 23시 10분에 라스트오더 펼쳐보기 전화번호 0507-1405-1044 안내 복사 홈페이지 https://www.instagram.com/namu_daeheung 편의 포장, 배달, 남/녀 화장실 구분, 예약, 단체 이용 가능, 무선 인"
16056546,한식,찌개,7. 한식 (일반 찌개・탕 전문점),중구 찌개 배달 맛집,의정부아우네부대찌개,,5,042-254-3648,"영업 중 20:20에 라스트오더 20시 20분에 라스트오더 펼쳐보기 전화번호 042-254-3648복사 정보 더보기 사장님, 플레이스를 무료로 직접 관리하세요! 권한 받기 AI 브리핑 실험 단계로 정확하지 않을 수 있어요. 안내 사용자 리뷰를 바탕으로 주요 특징을 요약"
1925456953,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),중구 찌개 배달 맛집,화로본갈비 오류본점돼지고기구이,,5,507-1328-8606,"영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기 전화번호 0507-1328-8606 안내 복사 편의 단체 이용 가능, 예약, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 주차 정보 더보기 메뉴9 메뉴판 이미지로 보기 돼지왕갈비 19,0"
1977706141,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),중구 찌개 배달 맛집,곱창군 대흥점,,5,507-1328-5795,"영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기 전화번호 0507-1328-5795 안내 복사 편의 예약, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 포장, 배달, 유아의자 정보 더보기 AI 브리핑 실험 단계로 정확하지 않을 수 있어요. 안"
16042772,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),중구 찌개 배달 맛집,돼지마을돼지고기구이,,5,042-253-6755,: 오후 12시~오후 9시 Breaktime : 오후2시30~... 내용 더보기 영업시간 영업 중 21:00에 영업 종료 21시 0분에 영업 종료 펼쳐보기 전화번호 042-253-6755복사 홈페이지 https://blog.naver.com/coolpigtown 편의 
36285579,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),용산구 찌개 배달 맛집,쪽갈비제작소,서울 용산구 이태원로19길 14 1층 쪽갈비제작소,5,507-1373-8368,"영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기 전화번호 0507-1373-8368 안내 복사 홈페이지 https://www.instagram.com/pork_ribs_factory/ 페이스북홈페이지 편의 포장, 배달, 예약, 남/녀 화장실 구분, 무"
36132502,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),용산구 찌개 배달 맛집,열정도고깃집,서울 용산구 백범로87길 55 열정도고깃집,5,507-1409-6331,"영업 중 21:15에 라스트오더 21시 15분에 라스트오더 펼쳐보기 전화번호 0507-1409-6331 안내 복사 홈페이지 https://catchtable.co.kr/yeoljungdogogi 인스타그램 TV방송정보 줄서는식당 41회, 22.11.14. 2022년 1"
1150147993,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),용산구 찌개 배달 맛집,스탠다드원다이너,서울 용산구 서빙고로59길 33 1층,5,507-1319-9055,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기 전화번호 0507-1319-9055 안내 복사 홈페이지 https://www.instagram.com/standardonediner?igsh=aDQ5eGRsN3p0dTY%3D&utm_source=qr 편의 단체 이
1957311580,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),용산구 찌개 배달 맛집,솔직한우 용산점,서울 용산구 한강대로17길 15 솔직한우 용산점,5,507-1337-2517,"영업 중 20:30에 라스트오더 20시 30분에 라스트오더 펼쳐보기 전화번호 0507-1337-2517 안내 복사 홈페이지 https://honestbeef.co.kr/ 예약인스타그램 편의 단체 이용 가능, 예약, 남/녀 화장실 구분, 포장, 무선 인터넷, 유아의자, "
1627069301,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),용산구 찌개 배달 맛집,우다움 신용산점,서울 용산구 한강대로40길 26 1층 우다움 82,5,507-1497-1992,"영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기 전화번호 0507-1497-1992 안내 복사 홈페이지 https://www.instagram.com/lighnm_official/ 홈페이지 TV방송정보 토요일은밥이좋아 41회, 22.10.08. 202"
1853312539,한식,찌개,9. 한식 (기타 전문점：고기 구이・냉면・칼국수 등),용산구 찌개 배달 맛집,"오소갈비육류,고기요리",서울 용산구 만리재로 194,5,02-711-7222,"영업 중 21:30에 라스트오더 21시 30분에 라스트오더 펼쳐보기 전화번호 02-711-7222복사 편의 포장, 배달, 남/녀 화장실 구분, 무선 인터넷, 예약, 단체 이용 가능, 유아의자 정보 더보기 AI 브리핑 실험 단계로 정확하지 않을 수 있어요. 안내 사용자 "
2082064418,한식,찌개,7. 한식 (일반 찌개・탕 전문점),성동구 찌개 배달 맛집,송탄진대광부대찌개 성수점,서울 성동구 아차산로 97 201호,6,507-1495-5159,"영업 중 20:00에 라스트오더 20시 0분에 라스트오더 펼쳐보기 전화번호 0507-1495-5159 안내 복사 편의 단체 이용 가능, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 간편결제, 주차 정보 더보기 AI 브리핑 실험 단계로 정확하지 않을 수 있어요. 안"
